Sorted multisurf Scores
bmi,0.05018254924781854
mand_width,0.04490805995081785
face_width,0.0436314959272369
cer_ang,0.03965343352688174
loud_snore,0.029971910946855553
max_mand_vol,0.02672905441431678
max_tri_area,0.023854207170211215
cranial_base_tri_area,0.02119055384401769
male,0.020854510038970958
mand_tri_area,0.02030773356563461
face_eye_width,0.019567050556966867
map_index,0.01933886579848997
mand_vol,0.017136042266016022
max_mand_box_area,0.01652621391776221
lat_fac_ht,0.014521408534325842
mid_cran_fossa_vol,0.014020702367820551
age,0.013304350310652817
nose_width,0.012914974028526722
intercant_width,0.012348829433044094
photo_low_face_ht,0.011748120521490426
max_volume,0.010220849588238615
mand_width_length,0.009840765817868965
mand_length_dia,0.00931595826558181
choke,0.008536125129985143
ant_mand_ht,0.008183300046918671
low_face_depth,0.00789310058442574
post_mand_ht,0.007754147115092561
man_wid_len_ang,0.007608334780347616
medhx_hbp,0.007326980527784802
photo_mand_angle,0.006910885749215638
head_posit_angle,0.006684485812936142
aframer,0.005968289975789601
fac_wid_fac_dep_ang,0.005251495212783148
photo_upper_face_ht,0.005150357657601638
cranial_mand_area,0.004270992019363547
face_upper_lower,0.0040425711609705164
face_height_width,0.0034688884664051977
fac_wid_low_fac_dep_ang,0.0032463281459477323
biocular_width,0.0031692436289958515
eye_width,0.0028645273039710354
max_mand_rel_angle,0.0028121987412998923
mand_length,0.002225338030294152
mid_face_depth,0.0016825282584721226
mand_plane_angle,0.00132971136989442
max_depth_angle,0.0010729146814243942
face_nose_width,0.0010456258249053711
man_sub_ang,0.0008813339175012259
medhx_afib,0.000860125598037906
man_nas_ang,0.0006935181260262882
nose_ht,0.00012717918616239016
medhx_dm,-0.00013074860169187105
mand_depth_angle,-0.00029940675789515646
medhx_cad,-0.0003163277547827756
hea_inc_ang,-0.0003303451066533355
medhx_heart_fail,-0.0004203628467549393
medhx_stroke,-0.000556175711864624
gasping,-0.0008250757707843282
upper_face_depth,-0.0009608695258173448
facial_axis_angle,-0.0015573795586111315
face_height_depth,-0.0028362238308298
medhx_ldl,-0.0036799329596453453
other,-0.00595696480929123
csamer,-0.007299394954425389
caucasian,-0.010600457285266988
asian,-0.011336962662185986
