Sorted multisurf Scores
cer_ang,0.058753780471411894
bmi,0.043522473549238216
loud_snore,0.041902502354452406
age,0.03528458838088663
male,0.02998789448615864
map_index,0.027846058249617785
photo_mand_angle,0.027678591985397277
face_width,0.025052416033862414
mand_width,0.018566301220868893
max_tri_area,0.017894203709244806
max_mand_vol,0.017609798860317532
cranial_base_tri_area,0.014835565941450114
lat_fac_ht,0.013643266364350525
max_mand_box_area,0.01331089279095203
face_eye_width,0.013289797769717898
nose_width,0.012039717894790527
mand_vol,0.010436843761163717
medhx_hbp,0.009046783855291724
post_mand_ht,0.008055591721390648
intercant_width,0.007705889785487281
low_face_depth,0.0068079045798216066
photo_low_face_ht,0.005651827131502035
mand_tri_area,0.005620465046172116
face_height_width,0.0045934892037439255
face_upper_lower,0.004430832683387646
mand_plane_angle,0.004186913708946807
mand_width_length,0.003480421928420838
mid_cran_fossa_vol,0.0034674606149986695
face_height_depth,0.003053552252431729
hea_inc_ang,0.0028341068839585564
max_mand_rel_angle,0.001842229312301431
max_volume,0.0017983281872680603
choke,0.0014783805583574268
mand_length_dia,0.0013748923140365842
medhx_stroke,0.0013425828538704617
csamer,0.0011135807007009056
mid_face_depth,0.0010325028790350542
medhx_afib,0.0005598892295389497
upper_face_depth,0.0005493689970670315
face_nose_width,-0.00034477253995071286
medhx_cad,-0.0006527792351525492
gasping,-0.0007197846072569007
other,-0.0007458372095597827
facial_axis_angle,-0.0007738579253708663
medhx_heart_fail,-0.000997435801142588
aframer,-0.001668208066053968
medhx_dm,-0.0017103024052437259
man_wid_len_ang,-0.0020463164811265417
ant_mand_ht,-0.002203286125465654
man_sub_ang,-0.002615418806212981
fac_wid_fac_dep_ang,-0.002937303607008299
cranial_mand_area,-0.0032540855744690104
photo_upper_face_ht,-0.003293805990750739
medhx_ldl,-0.003350889957013239
biocular_width,-0.004322804279250319
fac_wid_low_fac_dep_ang,-0.004688529617439567
eye_width,-0.005381661914542814
man_nas_ang,-0.005560695087219092
mand_depth_angle,-0.005760762420705754
mand_length,-0.005770143807878274
nose_ht,-0.006586385804335264
head_posit_angle,-0.00706380358080173
max_depth_angle,-0.0071303851771944635
caucasian,-0.01259816550915613
asian,-0.018770322387760368
