Sorted mutual_information Scores
mand_width,0.0717977450457652
bmi,0.04880560874210982
max_mand_vol,0.047496415260389835
map_index,0.045623325363026934
face_width,0.04068093039536147
cer_ang,0.03903501340408133
mand_tri_area,0.030200541280743565
max_volume,0.029804966971966884
face_nose_width,0.02941970919000636
low_face_depth,0.02857767465629113
mand_vol,0.026904047310283508
gasping,0.02684570321148816
ton_are,0.0259271284817153
lat_fac_ht,0.025799779215351926
face_eye_width,0.025793605555159527
max_mand_box_area,0.023228858436455724
photo_low_face_ht,0.023141707468271155
male,0.022717949725588493
csamer,0.022705617045267745
max_tri_area,0.02253702006540026
nose_width,0.020962675538817255
cranial_base_tri_area,0.020819652726113524
mid_cran_fossa_vol,0.020754271407328995
mand_length_dia,0.020707373613726654
photo_mand_angle,0.01982991288512026
post_mand_ht,0.019590042898470328
tongue_thickness_p_te_m,0.01700718581433458
age,0.016263527093538288
face_height_width,0.015730001190485066
medhx_dm,0.015515215074779709
mid_face_depth,0.014751111731593491
loud_snore,0.014363183353421682
biocular_width,0.013693262323225985
choke,0.012187595138522855
mal_score_ftem_c1,0.01208843473112764
upper_face_depth,0.011165054157915133
intercant_width,0.010864241276205222
asian,0.010591854001113177
ant_mand_ht,0.00991932950108354
tongue_width_tim_nph,0.009711211083326177
caucasian,0.009484909425955035
medhx_hbp,0.008647825451329139
face_upper_lower,0.008064658789138202
nose_ht,0.007990080549073353
mand_width_length,0.007868121289743346
other,0.007013695408163434
fac_wid_low_fac_dep_ang,0.006371986312596611
max_depth_angle,0.005524225549946804
tongue_area_p_te_m,0.005348890438261478
mal_score_ftem_c2,0.004574084944525936
mal_score_timnph_c1,0.004390156148626589
facial_axis_angle,0.003899046971481246
mal_score_ftem_c3,0.00346104442998052
tongue_length_p_te_m,0.003193458727296594
tongue_width_f_te_m,0.0031166383736451753
medhx_afib,0.002992281900165761
face_height_depth,0.0016134102718816656
open_area_tim_nph,0.0014761719224134495
man_wid_len_ang,0.0009927317955278347
photo_upper_face_ht,0.0004318824857916237
cranial_mand_area,0.00027315655128146155
aframer,0.0
medhx_cad,0.0
medhx_heart_fail,0.0
medhx_stroke,0.0
medhx_ldl,0.0
mand_depth_angle,0.0
max_mand_rel_angle,0.0
mand_length,0.0
mand_plane_angle,0.0
head_posit_angle,0.0
man_nas_ang,0.0
man_sub_ang,0.0
hea_inc_ang,0.0
fac_wid_fac_dep_ang,0.0
open_wid_tim_nph,0.0
ver_mou_ope,0.0
open_wid_f_te_m,0.0
tongue_length_f,0.0
tongue_curvature_p_te_m,0.0
eye_width,0.0
mal_score_ftem_c4,0.0
mal_score_timnph_c2,0.0
mal_score_timnph_c3,0.0
mal_score_timnph_c4,0.0
